"Step","stellar-cloud-1 - train/loss","stellar-cloud-1 - train/loss__MIN","stellar-cloud-1 - train/loss__MAX"
"6422","1.7294","1.7294","1.7294"
"6423","1.512","1.512","1.512"
"6424","1.3876","1.3876","1.3876"
"6425","1.2181","1.2181","1.2181"
"6426","1.724","1.724","1.724"
"6427","1.2575","1.2575","1.2575"
"6428","1.889","1.889","1.889"
"6429","1.9197","1.9197","1.9197"
"6430","1.5757","1.5757","1.5757"
"6431","1.0698","1.0698","1.0698"
"6432","1.095","1.095","1.095"
"6433","1.4704","1.4704","1.4704"
"6434","2.1694","2.1694","2.1694"
"6435","1.4062","1.4062","1.4062"
"6436","1.4008","1.4008","1.4008"
"6437","1.8337","1.8337","1.8337"
"6438","1.7365","1.7365","1.7365"
"6439","1.3358","1.3358","1.3358"
"6440","1.2557","1.2557","1.2557"
"6441","1.2093","1.2093","1.2093"
"6442","1.4593","1.4593","1.4593"
"6443","1.7994","1.7994","1.7994"
"6444","1.0058","1.0058","1.0058"
"6445","1.7601","1.7601","1.7601"
"6446","1.1468","1.1468","1.1468"
"6447","1.3375","1.3375","1.3375"
"6448","1.2077","1.2077","1.2077"
"6449","1.2122","1.2122","1.2122"
"6450","1.1292","1.1292","1.1292"
"6451","1.381","1.381","1.381"
"6452","1.2654","1.2654","1.2654"
"6453","1.314","1.314","1.314"
"6454","1.1355","1.1355","1.1355"
"6455","1.5417","1.5417","1.5417"
"6456","1.6507","1.6507","1.6507"
"6457","1.2351","1.2351","1.2351"
"6458","1.115","1.115","1.115"
"6459","1.4665","1.4665","1.4665"
"6460","1.4295","1.4295","1.4295"
"6461","1.7112","1.7112","1.7112"
"6462","2.0166","2.0166","2.0166"
"6463","1.2114","1.2114","1.2114"
"6464","1.809","1.809","1.809"
"6465","1.464","1.464","1.464"
"6466","1.4791","1.4791","1.4791"
"6467","1.3139","1.3139","1.3139"
"6468","1.8566","1.8566","1.8566"
"6469","1.4477","1.4477","1.4477"
"6470","1.1883","1.1883","1.1883"
"6471","1.7559","1.7559","1.7559"
"6472","1.5723","1.5723","1.5723"
"6473","1.3491","1.3491","1.3491"
"6474","1.4912","1.4912","1.4912"
"6475","1.6771","1.6771","1.6771"
"6476","1.6993","1.6993","1.6993"
"6477","1.5052","1.5052","1.5052"
"6478","1.3572","1.3572","1.3572"
"6479","1.5007","1.5007","1.5007"
"6480","1.3275","1.3275","1.3275"
"6481","1.7385","1.7385","1.7385"
"6482","1.8505","1.8505","1.8505"
"6483","1.1709","1.1709","1.1709"
"6484","1.325","1.325","1.325"
"6485","1.3425","1.3425","1.3425"
"6486","1.4135","1.4135","1.4135"
"6487","1.4085","1.4085","1.4085"
"6488","1.5579","1.5579","1.5579"
"6489","1.2339","1.2339","1.2339"
"6490","1.5824","1.5824","1.5824"
"6491","1.7567","1.7567","1.7567"
"6492","1.5593","1.5593","1.5593"
"6493","1.4525","1.4525","1.4525"
"6494","2.0843","2.0843","2.0843"
"6495","1.5103","1.5103","1.5103"
"6496","1.1795","1.1795","1.1795"
"6497","1.7434","1.7434","1.7434"
"6498","1.3449","1.3449","1.3449"
"6499","1.5173","1.5173","1.5173"
"6500","1.5511","1.5511","1.5511"
"6501","1.3731","1.3731","1.3731"
"6502","1.0195","1.0195","1.0195"
"6503","1.3491","1.3491","1.3491"
"6504","1.214","1.214","1.214"
"6505","1.6786","1.6786","1.6786"
"6506","1.2385","1.2385","1.2385"
"6507","1.4277","1.4277","1.4277"
"6508","1.473","1.473","1.473"
"6509","1.2255","1.2255","1.2255"
"6510","1.395","1.395","1.395"
"6511","1.4757","1.4757","1.4757"
"6512","1.719","1.719","1.719"
"6513","1.1503","1.1503","1.1503"
"6514","1.5603","1.5603","1.5603"
"6515","1.1713","1.1713","1.1713"
"6516","1.5242","1.5242","1.5242"
"6517","1.8982","1.8982","1.8982"
"6518","1.3142","1.3142","1.3142"
"6519","1.4134","1.4134","1.4134"
"6520","1.3963","1.3963","1.3963"
"6521","1.0909","1.0909","1.0909"
"6522","1.3601","1.3601","1.3601"
"6523","1.5297","1.5297","1.5297"
"6524","1.9087","1.9087","1.9087"
"6525","1.4842","1.4842","1.4842"
"6526","1.871","1.871","1.871"
"6527","1.5642","1.5642","1.5642"
"6528","1.9387","1.9387","1.9387"
"6529","1.9185","1.9185","1.9185"
"6530","1.5469","1.5469","1.5469"
"6531","1.7494","1.7494","1.7494"
"6532","1.7792","1.7792","1.7792"
"6533","1.4455","1.4455","1.4455"
"6534","1.4864","1.4864","1.4864"
"6535","1.3781","1.3781","1.3781"
"6536","1.9715","1.9715","1.9715"
"6537","1.4844","1.4844","1.4844"
"6538","1.9105","1.9105","1.9105"
"6539","1.5453","1.5453","1.5453"
"6540","1.8499","1.8499","1.8499"
"6541","1.5598","1.5598","1.5598"
"6542","1.2588","1.2588","1.2588"
"6543","1.3875","1.3875","1.3875"
"6544","1.6743","1.6743","1.6743"
"6545","1.4345","1.4345","1.4345"
"6546","1.6267","1.6267","1.6267"
"6547","1.2005","1.2005","1.2005"
"6548","1.388","1.388","1.388"
"6549","1.3417","1.3417","1.3417"
"6550","1.2734","1.2734","1.2734"
"6551","1.7165","1.7165","1.7165"
"6552","1.1564","1.1564","1.1564"
"6553","1.5982","1.5982","1.5982"
"6554","1.6324","1.6324","1.6324"
"6555","1.1638","1.1638","1.1638"
"6556","1.2931","1.2931","1.2931"
"6557","1.9261","1.9261","1.9261"
"6558","1.4768","1.4768","1.4768"
"6559","1.8906","1.8906","1.8906"
"6560","1.3524","1.3524","1.3524"
"6561","1.3583","1.3583","1.3583"
"6562","1.2438","1.2438","1.2438"
"6563","1.1352","1.1352","1.1352"
"6564","1.6051","1.6051","1.6051"
"6565","1.3764","1.3764","1.3764"
"6566","1.881","1.881","1.881"
"6567","1.2725","1.2725","1.2725"
"6568","1.1926","1.1926","1.1926"
"6569","1.1833","1.1833","1.1833"
"6570","1.3668","1.3668","1.3668"
"6571","1.448","1.448","1.448"
"6572","1.542","1.542","1.542"
"6573","1.8228","1.8228","1.8228"
"6574","1.1987","1.1987","1.1987"
"6575","1.4095","1.4095","1.4095"
"6576","1.6117","1.6117","1.6117"
"6577","1.4394","1.4394","1.4394"
"6578","1.5213","1.5213","1.5213"
"6579","1.3141","1.3141","1.3141"
"6580","1.2242","1.2242","1.2242"
"6581","1.7931","1.7931","1.7931"
"6582","1.541","1.541","1.541"
"6583","1.4524","1.4524","1.4524"
"6584","1.7859","1.7859","1.7859"
"6585","1.2125","1.2125","1.2125"
"6586","1.8248","1.8248","1.8248"
"6587","1.6099","1.6099","1.6099"
"6588","0.8227","0.8227","0.8227"
"6589","1.6782","1.6782","1.6782"
"6590","1.538","1.538","1.538"
"6591","1.2326","1.2326","1.2326"
"6592","1.4483","1.4483","1.4483"
"6593","1.4772","1.4772","1.4772"
"6594","1.2933","1.2933","1.2933"
"6595","1.4859","1.4859","1.4859"
"6596","1.5541","1.5541","1.5541"
"6597","1.4887","1.4887","1.4887"
"6598","1.1979","1.1979","1.1979"
"6599","1.5143","1.5143","1.5143"
"6600","1.496","1.496","1.496"
"6601","1.4036","1.4036","1.4036"
"6602","1.411","1.411","1.411"
"6603","1.1874","1.1874","1.1874"
"6604","1.264","1.264","1.264"
"6605","1.3925","1.3925","1.3925"
"6606","1.1677","1.1677","1.1677"
"6607","1.5446","1.5446","1.5446"
"6608","1.3924","1.3924","1.3924"
"6609","1.5322","1.5322","1.5322"
"6610","1.529","1.529","1.529"
"6611","1.2887","1.2887","1.2887"
"6612","1.4455","1.4455","1.4455"
"6613","1.9675","1.9675","1.9675"
"6614","1.4916","1.4916","1.4916"
"6615","1.6101","1.6101","1.6101"
"6616","1.0196","1.0196","1.0196"
"6617","1.6745","1.6745","1.6745"
"6618","1.1398","1.1398","1.1398"
"6619","1.4242","1.4242","1.4242"
"6620","1.1791","1.1791","1.1791"
"6621","1.5174","1.5174","1.5174"
"6622","1.3118","1.3118","1.3118"
"6623","1.5746","1.5746","1.5746"
"6624","2.1213","2.1213","2.1213"
"6625","1.3303","1.3303","1.3303"
"6626","1.6695","1.6695","1.6695"
"6627","1.654","1.654","1.654"
"6628","1.7766","1.7766","1.7766"
"6629","1.1392","1.1392","1.1392"
"6630","1.2377","1.2377","1.2377"
"6631","1.0679","1.0679","1.0679"
"6632","1.326","1.326","1.326"
"6633","1.5179","1.5179","1.5179"
"6634","1.4595","1.4595","1.4595"
"6635","1.9112","1.9112","1.9112"
"6636","1.8943","1.8943","1.8943"
"6637","1.6023","1.6023","1.6023"
"6638","1.4422","1.4422","1.4422"
"6639","1.4062","1.4062","1.4062"
"6640","1.4212","1.4212","1.4212"
"6641","1.1588","1.1588","1.1588"
"6642","1.2253","1.2253","1.2253"
"6643","1.5181","1.5181","1.5181"
"6644","1.3494","1.3494","1.3494"
"6645","1.9652","1.9652","1.9652"
"6646","1.7759","1.7759","1.7759"
"6647","1.677","1.677","1.677"
"6648","1.1529","1.1529","1.1529"
"6649","1.4229","1.4229","1.4229"
"6650","1.6726","1.6726","1.6726"
"6651","1.5709","1.5709","1.5709"
"6652","1.7661","1.7661","1.7661"
"6653","1.7821","1.7821","1.7821"
"6654","1.2836","1.2836","1.2836"
"6655","1.5198","1.5198","1.5198"
"6656","1.0177","1.0177","1.0177"
"6657","1.3271","1.3271","1.3271"
"6658","1.3673","1.3673","1.3673"
"6659","1.546","1.546","1.546"
"6660","1.2848","1.2848","1.2848"
"6661","1.542","1.542","1.542"
"6662","1.6403","1.6403","1.6403"
"6663","1.6506","1.6506","1.6506"
"6664","1.4779","1.4779","1.4779"
"6665","2.0455","2.0455","2.0455"
"6666","1.2154","1.2154","1.2154"
"6667","1.4265","1.4265","1.4265"
"6668","1.7853","1.7853","1.7853"
"6669","1.8423","1.8423","1.8423"
"6670","1.8733","1.8733","1.8733"
"6671","1.3038","1.3038","1.3038"
"6672","1.6783","1.6783","1.6783"
"6673","0.9509","0.9509","0.9509"
"6674","1.1677","1.1677","1.1677"
"6675","1.4848","1.4848","1.4848"
"6676","1.5231","1.5231","1.5231"
"6677","1.5555","1.5555","1.5555"
"6678","1.8097","1.8097","1.8097"
"6679","1.842","1.842","1.842"
"6680","1.4068","1.4068","1.4068"
"6681","1.1607","1.1607","1.1607"
"6682","1.6251","1.6251","1.6251"
"6683","1.0475","1.0475","1.0475"
"6684","1.1962","1.1962","1.1962"
"6685","1.5729","1.5729","1.5729"
"6686","1.3996","1.3996","1.3996"
"6687","1.5523","1.5523","1.5523"
"6688","1.6063","1.6063","1.6063"
"6689","1.9492","1.9492","1.9492"
"6690","1.0688","1.0688","1.0688"
"6691","1.431","1.431","1.431"
"6692","1.736","1.736","1.736"
"6693","1.7321","1.7321","1.7321"
"6694","1.5587","1.5587","1.5587"
"6695","1.6475","1.6475","1.6475"
"6696","1.3424","1.3424","1.3424"
"6697","1.2114","1.2114","1.2114"
"6698","1.3908","1.3908","1.3908"
"6699","1.0377","1.0377","1.0377"
"6700","2.0515","2.0515","2.0515"
"6701","1.4969","1.4969","1.4969"
"6702","1.3243","1.3243","1.3243"
"6703","1.6699","1.6699","1.6699"
"6704","1.3456","1.3456","1.3456"
"6705","1.2924","1.2924","1.2924"
"6706","1.1901","1.1901","1.1901"
"6707","1.4801","1.4801","1.4801"
"6708","1.1841","1.1841","1.1841"
"6709","1.2912","1.2912","1.2912"
"6710","0.8517","0.8517","0.8517"
"6711","1.3187","1.3187","1.3187"
"6712","1.3576","1.3576","1.3576"
"6713","1.5788","1.5788","1.5788"
"6714","1.1579","1.1579","1.1579"
"6715","1.3622","1.3622","1.3622"
"6716","1.4286","1.4286","1.4286"
"6717","1.0838","1.0838","1.0838"
"6718","1.1817","1.1817","1.1817"
"6719","1.403","1.403","1.403"
"6720","1.5441","1.5441","1.5441"
"6721","1.4807","1.4807","1.4807"
"6722","1.3014","1.3014","1.3014"
"6723","1.1951","1.1951","1.1951"
"6724","1.2657","1.2657","1.2657"
"6725","1.4849","1.4849","1.4849"
"6726","1.4569","1.4569","1.4569"
"6727","1.4456","1.4456","1.4456"
"6728","1.5313","1.5313","1.5313"
"6729","1.5166","1.5166","1.5166"
"6730","1.4174","1.4174","1.4174"
"6731","1.5566","1.5566","1.5566"
"6732","1.2221","1.2221","1.2221"
"6733","1.2229","1.2229","1.2229"
"6734","1.8803","1.8803","1.8803"
"6735","1.9137","1.9137","1.9137"
"6736","1.8473","1.8473","1.8473"
"6737","2.0809","2.0809","2.0809"
"6738","1.5638","1.5638","1.5638"
"6739","1.678","1.678","1.678"
"6740","1.3213","1.3213","1.3213"
"6741","1.3478","1.3478","1.3478"
"6742","1.3281","1.3281","1.3281"
"6743","1.1244","1.1244","1.1244"
"6744","1.4535","1.4535","1.4535"
"6745","1.5597","1.5597","1.5597"
"6746","1.2683","1.2683","1.2683"
"6747","1.7893","1.7893","1.7893"
"6748","1.7463","1.7463","1.7463"
"6749","1.3708","1.3708","1.3708"
"6750","1.4973","1.4973","1.4973"
"6751","1.4736","1.4736","1.4736"
"6752","1.1892","1.1892","1.1892"
"6753","1.0399","1.0399","1.0399"
"6754","1.235","1.235","1.235"
"6755","1.7438","1.7438","1.7438"
"6756","1.428","1.428","1.428"
"6757","1.4612","1.4612","1.4612"
"6758","1.4973","1.4973","1.4973"
"6759","1.2419","1.2419","1.2419"
"6760","1.0848","1.0848","1.0848"
"6761","1.2344","1.2344","1.2344"
"6762","1.1689","1.1689","1.1689"
"6763","1.464","1.464","1.464"
"6764","1.611","1.611","1.611"
"6765","1.2325","1.2325","1.2325"
"6766","1.6864","1.6864","1.6864"
"6767","1.3125","1.3125","1.3125"
"6768","1.683","1.683","1.683"
"6769","2.4904","2.4904","2.4904"
"6770","1.4656","1.4656","1.4656"
"6771","1.6982","1.6982","1.6982"
"6772","1.5745","1.5745","1.5745"
"6773","1.4211","1.4211","1.4211"
"6774","0.8372","0.8372","0.8372"
"6775","1.576","1.576","1.576"
"6776","1.6149","1.6149","1.6149"
"6777","1.1138","1.1138","1.1138"
"6778","1.4747","1.4747","1.4747"
"6779","1.3947","1.3947","1.3947"
"6780","1.3989","1.3989","1.3989"
"6781","1.4654","1.4654","1.4654"
"6782","1.3181","1.3181","1.3181"
"6783","1.4917","1.4917","1.4917"
"6784","1.2451","1.2451","1.2451"
"6785","1.5231","1.5231","1.5231"
"6786","1.6627","1.6627","1.6627"
"6787","1.2049","1.2049","1.2049"
"6788","1.3754","1.3754","1.3754"
"6789","1.3883","1.3883","1.3883"
"6790","1.6717","1.6717","1.6717"
"6791","1.5252","1.5252","1.5252"
"6792","1.6129","1.6129","1.6129"
"6793","1.1359","1.1359","1.1359"
"6794","1.488","1.488","1.488"
"6795","1.3383","1.3383","1.3383"
"6796","1.3268","1.3268","1.3268"
"6797","1.4852","1.4852","1.4852"
"6798","1.3583","1.3583","1.3583"
"6799","2.3135","2.3135","2.3135"
"6800","1.6151","1.6151","1.6151"
"6801","1.6916","1.6916","1.6916"
"6802","1.3138","1.3138","1.3138"
"6803","1.681","1.681","1.681"
"6804","1.3641","1.3641","1.3641"
"6805","1.0291","1.0291","1.0291"
"6806","1.4906","1.4906","1.4906"
"6807","1.5986","1.5986","1.5986"
"6808","1.1419","1.1419","1.1419"
"6809","1.5321","1.5321","1.5321"
"6810","1.3712","1.3712","1.3712"
"6811","1.4336","1.4336","1.4336"
"6812","1.0426","1.0426","1.0426"
"6813","1.0511","1.0511","1.0511"
"6814","1.0783","1.0783","1.0783"
"6815","1.1606","1.1606","1.1606"
"6816","1.0871","1.0871","1.0871"
"6817","1.0087","1.0087","1.0087"
"6818","1.7165","1.7165","1.7165"
"6819","1.8979","1.8979","1.8979"
"6820","1.7923","1.7923","1.7923"
"6821","2.0286","2.0286","2.0286"
"6822","1.4203","1.4203","1.4203"
"6823","1.5374","1.5374","1.5374"
"6824","1.5452","1.5452","1.5452"
"6825","1.4049","1.4049","1.4049"
"6826","1.2748","1.2748","1.2748"
"6827","2.0517","2.0517","2.0517"
"6828","1.8385","1.8385","1.8385"
"6829","1.6832","1.6832","1.6832"
"6830","1.6876","1.6876","1.6876"
"6831","1.3402","1.3402","1.3402"
"6832","1.7558","1.7558","1.7558"
"6833","1.2336","1.2336","1.2336"
"6834","1.9776","1.9776","1.9776"
"6835","1.5057","1.5057","1.5057"
"6836","1.3609","1.3609","1.3609"
"6837","1.2784","1.2784","1.2784"
"6838","1.2572","1.2572","1.2572"
"6839","1.8727","1.8727","1.8727"
"6840","1.4722","1.4722","1.4722"
"6841","1.3205","1.3205","1.3205"
"6842","1.7679","1.7679","1.7679"
"6843","2.1601","2.1601","2.1601"
"6844","1.4699","1.4699","1.4699"
"6845","1.5838","1.5838","1.5838"
"6846","1.3218","1.3218","1.3218"
"6847","1.6114","1.6114","1.6114"
"6848","1.3479","1.3479","1.3479"
"6849","1.6951","1.6951","1.6951"
"6850","1.2943","1.2943","1.2943"
"6851","1.7135","1.7135","1.7135"
"6852","1.7288","1.7288","1.7288"
"6853","1.3578","1.3578","1.3578"
"6854","1.2438","1.2438","1.2438"
"6855","1.7099","1.7099","1.7099"
"6856","1.339","1.339","1.339"
"6857","1.5228","1.5228","1.5228"
"6858","1.3036","1.3036","1.3036"
"6859","1.7565","1.7565","1.7565"
"6860","2.1545","2.1545","2.1545"
"6861","1.603","1.603","1.603"
"6862","1.482","1.482","1.482"
"6863","1.2613","1.2613","1.2613"
"6864","1.8689","1.8689","1.8689"
"6865","2.0831","2.0831","2.0831"
"6866","1.9039","1.9039","1.9039"
"6867","1.5949","1.5949","1.5949"
"6868","1.459","1.459","1.459"
"6869","1.5746","1.5746","1.5746"
"6870","1.437","1.437","1.437"
"6871","1.2757","1.2757","1.2757"
"6872","1.5373","1.5373","1.5373"
"6873","1.5499","1.5499","1.5499"
"6874","1.6634","1.6634","1.6634"
"6875","1.3418","1.3418","1.3418"
"6876","1.4743","1.4743","1.4743"
"6877","1.5368","1.5368","1.5368"
"6878","1.4815","1.4815","1.4815"
"6879","1.4906","1.4906","1.4906"
"6880","1.7165","1.7165","1.7165"
"6881","1.174","1.174","1.174"
"6882","1.491","1.491","1.491"
"6883","1.6719","1.6719","1.6719"
"6884","1.4044","1.4044","1.4044"
"6885","1.3368","1.3368","1.3368"
"6886","1.4599","1.4599","1.4599"
"6887","1.5154","1.5154","1.5154"
"6888","1.38","1.38","1.38"
"6889","1.5047","1.5047","1.5047"
"6890","1.7113","1.7113","1.7113"
"6891","1.2549","1.2549","1.2549"
"6892","1.6403","1.6403","1.6403"
"6893","1.3412","1.3412","1.3412"
"6894","1.8347","1.8347","1.8347"
"6895","1.426","1.426","1.426"
"6896","1.4164","1.4164","1.4164"
"6897","1.1748","1.1748","1.1748"
"6898","1.3976","1.3976","1.3976"
"6899","1.2569","1.2569","1.2569"
"6900","1.573","1.573","1.573"
"6901","1.9714","1.9714","1.9714"
"6902","1.3235","1.3235","1.3235"
"6903","1.6109","1.6109","1.6109"
"6904","2.2171","2.2171","2.2171"
"6905","1.3475","1.3475","1.3475"
"6906","2.1081","2.1081","2.1081"
"6907","1.5207","1.5207","1.5207"
"6908","1.8671","1.8671","1.8671"
"6909","1.3391","1.3391","1.3391"
"6910","1.4768","1.4768","1.4768"
"6911","1.1758","1.1758","1.1758"
"6912","1.7104","1.7104","1.7104"
"6913","1.8042","1.8042","1.8042"
"6914","1.3697","1.3697","1.3697"
"6915","1.6195","1.6195","1.6195"
"6916","1.0895","1.0895","1.0895"
"6917","1.0389","1.0389","1.0389"
"6918","1.5433","1.5433","1.5433"
"6919","1.5341","1.5341","1.5341"
"6920","1.271","1.271","1.271"
"6921","1.3234","1.3234","1.3234"
"6922","1.2183","1.2183","1.2183"
"6923","1.2947","1.2947","1.2947"
"6924","1.4549","1.4549","1.4549"
"6925","1.3471","1.3471","1.3471"
"6926","1.9389","1.9389","1.9389"
"6927","1.5792","1.5792","1.5792"
"6928","1.2075","1.2075","1.2075"
"6929","1.5338","1.5338","1.5338"
"6930","1.4894","1.4894","1.4894"
"6931","1.4438","1.4438","1.4438"
"6932","1.7605","1.7605","1.7605"
"6933","1.5473","1.5473","1.5473"
"6934","1.6726","1.6726","1.6726"
"6935","1.497","1.497","1.497"
"6936","1.3549","1.3549","1.3549"
"6937","1.5573","1.5573","1.5573"
"6938","1.4715","1.4715","1.4715"
"6939","1.5796","1.5796","1.5796"
"6940","1.4973","1.4973","1.4973"
"6941","1.4851","1.4851","1.4851"
"6942","1.5656","1.5656","1.5656"
"6943","1.0369","1.0369","1.0369"
"6944","1.726","1.726","1.726"
"6945","1.78","1.78","1.78"
"6946","1.3308","1.3308","1.3308"
"6947","1.2689","1.2689","1.2689"
"6948","1.2079","1.2079","1.2079"
"6949","1.2873","1.2873","1.2873"
"6950","1.5788","1.5788","1.5788"
"6951","1.5753","1.5753","1.5753"
"6952","1.6733","1.6733","1.6733"
"6953","1.459","1.459","1.459"
"6954","2.2036","2.2036","2.2036"
"6955","1.2376","1.2376","1.2376"
"6956","1.4175","1.4175","1.4175"
"6957","1.5439","1.5439","1.5439"
"6958","1.1616","1.1616","1.1616"
"6959","1.3769","1.3769","1.3769"
"6960","1.4494","1.4494","1.4494"
"6961","1.4656","1.4656","1.4656"
"6962","1.6689","1.6689","1.6689"
"6963","1.2341","1.2341","1.2341"
"6964","1.0762","1.0762","1.0762"
"6965","1.2372","1.2372","1.2372"
"6966","1.4127","1.4127","1.4127"
"6967","1.7026","1.7026","1.7026"
"6968","1.1481","1.1481","1.1481"
"6969","1.501","1.501","1.501"
"6970","1.3496","1.3496","1.3496"
"6971","1.2389","1.2389","1.2389"
"6972","1.5851","1.5851","1.5851"
"6973","1.2223","1.2223","1.2223"
"6974","1.4804","1.4804","1.4804"
"6975","1.5118","1.5118","1.5118"
"6976","1.4495","1.4495","1.4495"
"6977","1.3711","1.3711","1.3711"
"6978","1.133","1.133","1.133"
"6979","1.7383","1.7383","1.7383"
"6980","1.3916","1.3916","1.3916"
"6981","1.5122","1.5122","1.5122"
"6982","1.3067","1.3067","1.3067"
"6983","1.0565","1.0565","1.0565"
"6984","1.4555","1.4555","1.4555"
"6985","1.8499","1.8499","1.8499"
"6986","1.0965","1.0965","1.0965"
"6987","0.9447","0.9447","0.9447"
"6988","1.3851","1.3851","1.3851"
"6989","1.3547","1.3547","1.3547"
"6990","1.5304","1.5304","1.5304"
"6991","1.5671","1.5671","1.5671"
"6992","1.4419","1.4419","1.4419"
"6993","1.6062","1.6062","1.6062"
"6994","1.3411","1.3411","1.3411"
"6995","1.4254","1.4254","1.4254"
"6996","1.2277","1.2277","1.2277"
"6997","1.1835","1.1835","1.1835"
"6998","1.5119","1.5119","1.5119"
"6999","1.1844","1.1844","1.1844"
"7000","1.227","1.227","1.227"
"7001","1.2309","1.2309","1.2309"
"7002","1.4536","1.4536","1.4536"
"7003","1.3031","1.3031","1.3031"
"7004","1.6137","1.6137","1.6137"
"7005","1.964","1.964","1.964"
"7006","0.9695","0.9695","0.9695"
"7007","1.3621","1.3621","1.3621"
"7008","1.1358","1.1358","1.1358"
"7009","1.5518","1.5518","1.5518"
"7010","2.5866","2.5866","2.5866"
"7011","1.448","1.448","1.448"
"7012","1.5305","1.5305","1.5305"
"7013","1.6703","1.6703","1.6703"
"7014","1.2559","1.2559","1.2559"
"7015","1.7018","1.7018","1.7018"
"7016","1.1573","1.1573","1.1573"
"7017","1.3909","1.3909","1.3909"
"7018","1.7031","1.7031","1.7031"
"7019","1.1336","1.1336","1.1336"
"7020","1.0614","1.0614","1.0614"
"7021","1.6328","1.6328","1.6328"
"7022","1.636","1.636","1.636"
"7023","1.5044","1.5044","1.5044"
"7024","1.3787","1.3787","1.3787"
"7025","1.3864","1.3864","1.3864"
"7026","1.7807","1.7807","1.7807"
"7027","1.2901","1.2901","1.2901"
"7028","1.1489","1.1489","1.1489"
"7029","0.9621","0.9621","0.9621"
"7030","2.271","2.271","2.271"
"7031","1.2942","1.2942","1.2942"
"7032","1.8469","1.8469","1.8469"
"7033","1.3154","1.3154","1.3154"
"7034","1.436","1.436","1.436"
"7035","1.5278","1.5278","1.5278"
"7036","1.8046","1.8046","1.8046"
"7037","1.0575","1.0575","1.0575"
"7038","1.7114","1.7114","1.7114"
"7039","1.2899","1.2899","1.2899"
"7040","1.6569","1.6569","1.6569"
"7041","1.5019","1.5019","1.5019"
"7042","1.5291","1.5291","1.5291"
"7043","1.1365","1.1365","1.1365"
"7044","1.6633","1.6633","1.6633"
"7045","1.4511","1.4511","1.4511"
"7046","1.5288","1.5288","1.5288"
"7047","1.7547","1.7547","1.7547"
"7048","1.7265","1.7265","1.7265"
"7049","0.8692","0.8692","0.8692"
"7050","1.279","1.279","1.279"
"7051","1.203","1.203","1.203"
