"Step","solar-firebrand-9 - train/loss","solar-firebrand-9 - train/loss__MIN","solar-firebrand-9 - train/loss__MAX"
"2868","1.3086","1.3086","1.3086"
"2869","1.5305","1.5305","1.5305"
"2870","1.4976","1.4976","1.4976"
"2871","1.6453","1.6453","1.6453"
"2872","1.3984","1.3984","1.3984"
"2873","1.6836","1.6836","1.6836"
"2874","1.6867","1.6867","1.6867"
"2875","1.8292","1.8292","1.8292"
"2876","1.5851","1.5851","1.5851"
"2877","1.4122","1.4122","1.4122"
"2878","1.7644","1.7644","1.7644"
"2879","1.5849","1.5849","1.5849"
"2880","1.7316","1.7316","1.7316"
"2881","1.5815","1.5815","1.5815"
"2882","1.3632","1.3632","1.3632"
"2883","1.3423","1.3423","1.3423"
"2884","1.7124","1.7124","1.7124"
"2885","1.6921","1.6921","1.6921"
"2886","1.5843","1.5843","1.5843"
"2887","1.5949","1.5949","1.5949"
"2888","1.5042","1.5042","1.5042"
"2889","1.3749","1.3749","1.3749"
"2890","1.3151","1.3151","1.3151"
"2891","1.3536","1.3536","1.3536"
"2892","1.5562","1.5562","1.5562"
"2893","1.3939","1.3939","1.3939"
"2894","1.5255","1.5255","1.5255"
"2895","1.9759","1.9759","1.9759"
"2896","1.2286","1.2286","1.2286"
"2897","1.4345","1.4345","1.4345"
"2898","1.2415","1.2415","1.2415"
"2899","1.6356","1.6356","1.6356"
"2900","1.3864","1.3864","1.3864"
"2901","1.4917","1.4917","1.4917"
"2902","1.9039","1.9039","1.9039"
"2903","1.2216","1.2216","1.2216"
"2904","1.6377","1.6377","1.6377"
"2905","1.3861","1.3861","1.3861"
"2906","1.6315","1.6315","1.6315"
"2907","1.4214","1.4214","1.4214"
"2908","1.532","1.532","1.532"
"2909","1.7921","1.7921","1.7921"
"2910","1.3189","1.3189","1.3189"
"2911","1.8766","1.8766","1.8766"
"2912","1.5111","1.5111","1.5111"
"2913","1.2075","1.2075","1.2075"
"2914","1.6191","1.6191","1.6191"
"2915","1.3082","1.3082","1.3082"
"2916","1.3013","1.3013","1.3013"
"2917","0.947","0.947","0.947"
"2918","1.4383","1.4383","1.4383"
"2919","1.2229","1.2229","1.2229"
"2920","1.3371","1.3371","1.3371"
"2921","1.1974","1.1974","1.1974"
"2922","1.2606","1.2606","1.2606"
"2923","1.3654","1.3654","1.3654"
"2924","1.5063","1.5063","1.5063"
"2925","1.4095","1.4095","1.4095"
"2926","1.2212","1.2212","1.2212"
"2927","1.823","1.823","1.823"
"2928","1.1919","1.1919","1.1919"
"2929","1.6463","1.6463","1.6463"
"2930","1.6158","1.6158","1.6158"
"2931","1.4262","1.4262","1.4262"
"2932","1.5323","1.5323","1.5323"
"2933","1.5265","1.5265","1.5265"
"2934","1.5238","1.5238","1.5238"
"2935","1.3859","1.3859","1.3859"
"2936","1.1327","1.1327","1.1327"
"2937","1.3615","1.3615","1.3615"
"2938","1.5575","1.5575","1.5575"
"2939","1.4265","1.4265","1.4265"
"2940","1.3692","1.3692","1.3692"
"2941","1.3345","1.3345","1.3345"
"2942","1.2962","1.2962","1.2962"
"2943","1.6167","1.6167","1.6167"
"2944","1.1539","1.1539","1.1539"
"2945","1.4588","1.4588","1.4588"
"2946","1.1083","1.1083","1.1083"
"2947","1.4634","1.4634","1.4634"
"2948","1.4825","1.4825","1.4825"
"2949","1.6882","1.6882","1.6882"
"2950","1.45","1.45","1.45"
"2951","1.4594","1.4594","1.4594"
"2952","1.796","1.796","1.796"
"2953","1.4086","1.4086","1.4086"
"2954","1.4138","1.4138","1.4138"
"2955","1.1787","1.1787","1.1787"
"2956","1.6069","1.6069","1.6069"
"2957","1.7055","1.7055","1.7055"
"2958","1.5448","1.5448","1.5448"
"2959","1.5311","1.5311","1.5311"
"2960","1.1439","1.1439","1.1439"
"2961","1.0262","1.0262","1.0262"
"2962","1.2027","1.2027","1.2027"
"2963","1.2206","1.2206","1.2206"
"2964","1.2068","1.2068","1.2068"
"2965","1.7138","1.7138","1.7138"
"2966","1.197","1.197","1.197"
"2967","1.0612","1.0612","1.0612"
"2968","1.3131","1.3131","1.3131"
"2969","1.3919","1.3919","1.3919"
"2970","1.5508","1.5508","1.5508"
"2971","1.7224","1.7224","1.7224"
"2972","1.544","1.544","1.544"
"2973","1.497","1.497","1.497"
"2974","1.5452","1.5452","1.5452"
"2975","1.2803","1.2803","1.2803"
"2976","1.0302","1.0302","1.0302"
"2977","1.3063","1.3063","1.3063"
"2978","1.345","1.345","1.345"
"2979","1.2084","1.2084","1.2084"
"2980","1.1292","1.1292","1.1292"
"2981","1.5709","1.5709","1.5709"
"2982","1.0711","1.0711","1.0711"
"2983","1.3884","1.3884","1.3884"
"2984","1.2938","1.2938","1.2938"
"2985","1.3997","1.3997","1.3997"
"2986","1.4137","1.4137","1.4137"
"2987","1.145","1.145","1.145"
"2988","1.3166","1.3166","1.3166"
"2989","1.5387","1.5387","1.5387"
"2990","1.5947","1.5947","1.5947"
"2991","1.0302","1.0302","1.0302"
"2992","1.2242","1.2242","1.2242"
"2993","1.4778","1.4778","1.4778"
"2994","1.3539","1.3539","1.3539"
"2995","1.2946","1.2946","1.2946"
"2996","1.3589","1.3589","1.3589"
"2997","1.2701","1.2701","1.2701"
"2998","1.9131","1.9131","1.9131"
"2999","1.8512","1.8512","1.8512"
"3000","1.3847","1.3847","1.3847"
"3001","1.5521","1.5521","1.5521"
"3002","1.449","1.449","1.449"
"3003","1.4908","1.4908","1.4908"
"3004","1.4759","1.4759","1.4759"
"3005","1.1765","1.1765","1.1765"
"3006","1.8823","1.8823","1.8823"
"3007","1.533","1.533","1.533"
"3008","1.4494","1.4494","1.4494"
"3009","1.2039","1.2039","1.2039"
"3010","1.2797","1.2797","1.2797"
"3011","1.1458","1.1458","1.1458"
"3012","1.1114","1.1114","1.1114"
"3013","1.4718","1.4718","1.4718"
"3014","1.2858","1.2858","1.2858"
"3015","1.5471","1.5471","1.5471"
"3016","1.4224","1.4224","1.4224"
"3017","1.2253","1.2253","1.2253"
"3018","1.3267","1.3267","1.3267"
"3019","1.2719","1.2719","1.2719"
"3020","1.2883","1.2883","1.2883"
"3021","1.705","1.705","1.705"
"3022","1.4446","1.4446","1.4446"
"3023","1.5916","1.5916","1.5916"
"3024","1.5373","1.5373","1.5373"
"3025","1.2996","1.2996","1.2996"
"3026","1.6075","1.6075","1.6075"
"3027","1.5208","1.5208","1.5208"
"3028","1.244","1.244","1.244"
"3029","1.2117","1.2117","1.2117"
"3030","1.4983","1.4983","1.4983"
"3031","1.3475","1.3475","1.3475"
"3032","1.2486","1.2486","1.2486"
"3033","1.341","1.341","1.341"
"3034","1.5836","1.5836","1.5836"
"3035","1.5633","1.5633","1.5633"
"3036","1.2849","1.2849","1.2849"
"3037","1.6271","1.6271","1.6271"
"3038","1.528","1.528","1.528"
"3039","1.7446","1.7446","1.7446"
"3040","1.7875","1.7875","1.7875"
"3041","1.2034","1.2034","1.2034"
"3042","1.3819","1.3819","1.3819"
"3043","1.5258","1.5258","1.5258"
"3044","1.4546","1.4546","1.4546"
"3045","1.4369","1.4369","1.4369"
"3046","1.6799","1.6799","1.6799"
"3047","1.6899","1.6899","1.6899"
"3048","1.6066","1.6066","1.6066"
"3049","1.7152","1.7152","1.7152"
"3050","1.6574","1.6574","1.6574"
"3051","1.4026","1.4026","1.4026"
"3052","1.3711","1.3711","1.3711"
"3053","1.5675","1.5675","1.5675"
"3054","1.1579","1.1579","1.1579"
"3055","1.496","1.496","1.496"
"3056","1.9051","1.9051","1.9051"
"3057","1.3763","1.3763","1.3763"
"3058","1.6558","1.6558","1.6558"
"3059","1.453","1.453","1.453"
"3060","1.2962","1.2962","1.2962"
"3061","1.6382","1.6382","1.6382"
"3062","1.3271","1.3271","1.3271"
"3063","1.587","1.587","1.587"
"3064","1.6214","1.6214","1.6214"
"3065","1.3555","1.3555","1.3555"
"3066","1.2823","1.2823","1.2823"
"3067","1.2211","1.2211","1.2211"
"3068","1.2439","1.2439","1.2439"
"3069","1.3523","1.3523","1.3523"
"3070","1.3963","1.3963","1.3963"
"3071","1.2471","1.2471","1.2471"
"3072","1.8756","1.8756","1.8756"
"3073","1.2281","1.2281","1.2281"
"3074","1.7151","1.7151","1.7151"
"3075","1.2666","1.2666","1.2666"
"3076","1.4787","1.4787","1.4787"
"3077","1.6363","1.6363","1.6363"
"3078","1.3829","1.3829","1.3829"
"3079","1.3676","1.3676","1.3676"
"3080","1.0923","1.0923","1.0923"
"3081","1.5975","1.5975","1.5975"
"3082","1.3215","1.3215","1.3215"
"3083","1.3491","1.3491","1.3491"
"3084","1.3642","1.3642","1.3642"
"3085","1.2282","1.2282","1.2282"
"3086","1.4207","1.4207","1.4207"
"3087","1.2429","1.2429","1.2429"
"3088","1.6719","1.6719","1.6719"
"3089","1.7002","1.7002","1.7002"
"3090","1.4052","1.4052","1.4052"
"3091","1.4834","1.4834","1.4834"
"3092","1.5058","1.5058","1.5058"
"3093","1.3295","1.3295","1.3295"
"3094","1.7111","1.7111","1.7111"
"3095","1.4987","1.4987","1.4987"
"3096","1.5629","1.5629","1.5629"
"3097","0.9949","0.9949","0.9949"
"3098","1.9553","1.9553","1.9553"
"3099","1.1834","1.1834","1.1834"
"3100","1.6485","1.6485","1.6485"
"3101","1.4944","1.4944","1.4944"
"3102","1.7065","1.7065","1.7065"
"3103","1.6995","1.6995","1.6995"
"3104","1.1975","1.1975","1.1975"
"3105","1.231","1.231","1.231"
"3106","1.0353","1.0353","1.0353"
"3107","1.2383","1.2383","1.2383"
"3108","1.617","1.617","1.617"
"3109","1.5177","1.5177","1.5177"
"3110","1.5065","1.5065","1.5065"
"3111","1.6734","1.6734","1.6734"
"3112","1.4693","1.4693","1.4693"
"3113","1.3153","1.3153","1.3153"
"3114","1.4551","1.4551","1.4551"
"3115","1.4688","1.4688","1.4688"
"3116","1.2301","1.2301","1.2301"
"3117","1.4331","1.4331","1.4331"
"3118","1.4575","1.4575","1.4575"
"3119","1.2472","1.2472","1.2472"
"3120","1.3697","1.3697","1.3697"
"3121","1.1588","1.1588","1.1588"
"3122","1.2431","1.2431","1.2431"
"3123","1.2454","1.2454","1.2454"
"3124","1.8085","1.8085","1.8085"
"3125","1.3093","1.3093","1.3093"
"3126","1.0722","1.0722","1.0722"
"3127","1.6213","1.6213","1.6213"
"3128","1.6096","1.6096","1.6096"
"3129","1.2856","1.2856","1.2856"
"3130","1.5866","1.5866","1.5866"
"3131","1.7123","1.7123","1.7123"
"3132","1.3281","1.3281","1.3281"
"3133","1.8235","1.8235","1.8235"
"3134","1.3032","1.3032","1.3032"
"3135","1.4789","1.4789","1.4789"
"3136","1.2032","1.2032","1.2032"
"3137","1.5128","1.5128","1.5128"
"3138","1.2635","1.2635","1.2635"
"3139","1.3332","1.3332","1.3332"
"3140","1.4965","1.4965","1.4965"
"3141","1.3241","1.3241","1.3241"
"3142","1.3695","1.3695","1.3695"
"3143","1.2076","1.2076","1.2076"
"3144","1.3767","1.3767","1.3767"
"3145","1.5026","1.5026","1.5026"
"3146","1.5722","1.5722","1.5722"
"3147","1.316","1.316","1.316"
"3148","1.3805","1.3805","1.3805"
"3149","1.4118","1.4118","1.4118"
"3150","1.2608","1.2608","1.2608"
"3151","1.82","1.82","1.82"
"3152","1.269","1.269","1.269"
"3153","1.1585","1.1585","1.1585"
"3154","1.3243","1.3243","1.3243"
"3155","1.4401","1.4401","1.4401"
"3156","0.9355","0.9355","0.9355"
"3157","1.3812","1.3812","1.3812"
"3158","1.4036","1.4036","1.4036"
"3159","1.2546","1.2546","1.2546"
"3160","1.204","1.204","1.204"
"3161","1.5293","1.5293","1.5293"
"3162","1.3938","1.3938","1.3938"
"3163","1.3955","1.3955","1.3955"
"3164","1.2294","1.2294","1.2294"
"3165","1.2738","1.2738","1.2738"
"3166","1.5712","1.5712","1.5712"
"3167","1.4016","1.4016","1.4016"
"3168","1.88","1.88","1.88"
"3169","1.2861","1.2861","1.2861"
"3170","1.7254","1.7254","1.7254"
"3171","1.3933","1.3933","1.3933"
"3172","1.3608","1.3608","1.3608"
"3173","1.6239","1.6239","1.6239"
"3174","1.3281","1.3281","1.3281"
"3175","1.0434","1.0434","1.0434"
"3176","1.411","1.411","1.411"
"3177","1.1282","1.1282","1.1282"
"3178","1.6168","1.6168","1.6168"
"3179","1.3661","1.3661","1.3661"
"3180","1.108","1.108","1.108"
"3181","1.4341","1.4341","1.4341"
"3182","1.6137","1.6137","1.6137"
"3183","1.4059","1.4059","1.4059"
"3184","1.2684","1.2684","1.2684"
"3185","1.1921","1.1921","1.1921"
"3186","1.7929","1.7929","1.7929"
"3187","1.6363","1.6363","1.6363"
"3188","1.7506","1.7506","1.7506"
"3189","1.6072","1.6072","1.6072"
"3190","1.1234","1.1234","1.1234"
"3191","1.6453","1.6453","1.6453"
"3192","1.227","1.227","1.227"
"3193","1.454","1.454","1.454"
"3194","1.3263","1.3263","1.3263"
"3195","0.923","0.923","0.923"
"3196","1.4106","1.4106","1.4106"
"3197","1.3964","1.3964","1.3964"
"3198","1.5039","1.5039","1.5039"
"3199","1.4064","1.4064","1.4064"
"3200","1.8081","1.8081","1.8081"
"3201","1.6365","1.6365","1.6365"
"3202","1.2293","1.2293","1.2293"
"3203","1.8548","1.8548","1.8548"
"3204","1.16","1.16","1.16"
"3205","1.5297","1.5297","1.5297"
"3206","1.7299","1.7299","1.7299"
"3207","1.0256","1.0256","1.0256"
"3208","1.3208","1.3208","1.3208"
"3209","1.6843","1.6843","1.6843"
"3210","1.6679","1.6679","1.6679"
"3211","1.5878","1.5878","1.5878"
"3212","1.1285","1.1285","1.1285"
"3213","1.7662","1.7662","1.7662"
"3214","1.404","1.404","1.404"
"3215","1.3443","1.3443","1.3443"
"3216","1.468","1.468","1.468"
"3217","1.4929","1.4929","1.4929"
"3218","1.3268","1.3268","1.3268"
"3219","1.5237","1.5237","1.5237"
"3220","1.731","1.731","1.731"
"3221","1.2487","1.2487","1.2487"
"3222","1.5827","1.5827","1.5827"
"3223","1.5051","1.5051","1.5051"
"3224","1.4603","1.4603","1.4603"
"3225","1.4456","1.4456","1.4456"
"3226","1.3443","1.3443","1.3443"
"3227","2.0098","2.0098","2.0098"
"3228","1.1299","1.1299","1.1299"
"3229","1.2765","1.2765","1.2765"
"3230","1.636","1.636","1.636"
"3231","1.6184","1.6184","1.6184"
"3232","1.517","1.517","1.517"
"3233","1.1827","1.1827","1.1827"
"3234","1.441","1.441","1.441"
"3235","1.5959","1.5959","1.5959"
"3236","1.8335","1.8335","1.8335"
"3237","1.399","1.399","1.399"
"3238","1.3601","1.3601","1.3601"
"3239","1.3754","1.3754","1.3754"
"3240","1.5061","1.5061","1.5061"
"3241","1.5873","1.5873","1.5873"
"3242","2.0846","2.0846","2.0846"
"3243","1.578","1.578","1.578"
"3244","1.5841","1.5841","1.5841"
"3245","1.2847","1.2847","1.2847"
"3246","1.4074","1.4074","1.4074"
"3247","1.3337","1.3337","1.3337"
"3248","1.4465","1.4465","1.4465"
"3249","1.3433","1.3433","1.3433"
"3250","1.4065","1.4065","1.4065"
"3251","1.3886","1.3886","1.3886"
"3252","1.4398","1.4398","1.4398"
"3253","1.6159","1.6159","1.6159"
"3254","1.5118","1.5118","1.5118"
"3255","1.5842","1.5842","1.5842"
"3256","1.7802","1.7802","1.7802"
"3257","1.6428","1.6428","1.6428"
"3258","1.4724","1.4724","1.4724"
"3259","1.6217","1.6217","1.6217"
"3260","1.4382","1.4382","1.4382"
"3261","1.5135","1.5135","1.5135"
"3262","1.4367","1.4367","1.4367"
"3263","1.4526","1.4526","1.4526"
"3264","1.9101","1.9101","1.9101"
"3265","1.3495","1.3495","1.3495"
"3266","1.2841","1.2841","1.2841"
"3267","1.3006","1.3006","1.3006"
"3268","1.3293","1.3293","1.3293"
"3269","1.3325","1.3325","1.3325"
"3270","1.2119","1.2119","1.2119"
"3271","1.6479","1.6479","1.6479"
"3272","1.4834","1.4834","1.4834"
"3273","1.4597","1.4597","1.4597"
"3274","1.5183","1.5183","1.5183"
"3275","1.3724","1.3724","1.3724"
"3276","1.5079","1.5079","1.5079"
"3277","1.4572","1.4572","1.4572"
"3278","1.6363","1.6363","1.6363"
"3279","1.5752","1.5752","1.5752"
"3280","1.2263","1.2263","1.2263"
"3281","1.7448","1.7448","1.7448"
"3282","1.299","1.299","1.299"
"3283","1.215","1.215","1.215"
"3284","1.0848","1.0848","1.0848"
"3285","1.2881","1.2881","1.2881"
"3286","1.38","1.38","1.38"
"3287","1.5432","1.5432","1.5432"
"3288","1.4808","1.4808","1.4808"
"3289","1.5013","1.5013","1.5013"
"3290","1.6878","1.6878","1.6878"
"3291","1.4633","1.4633","1.4633"
"3292","1.6171","1.6171","1.6171"
"3293","1.6206","1.6206","1.6206"
"3294","1.5724","1.5724","1.5724"
"3295","1.4015","1.4015","1.4015"
"3296","1.5788","1.5788","1.5788"
"3297","1.3958","1.3958","1.3958"
"3298","1.5159","1.5159","1.5159"
"3299","1.3291","1.3291","1.3291"
"3300","1.4998","1.4998","1.4998"
"3301","1.3356","1.3356","1.3356"
"3302","1.734","1.734","1.734"
"3303","1.3615","1.3615","1.3615"
"3304","1.48","1.48","1.48"
"3305","1.3593","1.3593","1.3593"
"3306","1.3696","1.3696","1.3696"
"3307","1.763","1.763","1.763"
"3308","1.4748","1.4748","1.4748"
"3309","1.2795","1.2795","1.2795"
"3310","1.2755","1.2755","1.2755"
"3311","1.2506","1.2506","1.2506"
"3312","1.6315","1.6315","1.6315"
"3313","1.4036","1.4036","1.4036"
"3314","1.5367","1.5367","1.5367"
"3315","1.4904","1.4904","1.4904"
"3316","1.5784","1.5784","1.5784"
"3317","1.5449","1.5449","1.5449"
"3318","1.6354","1.6354","1.6354"
"3319","1.158","1.158","1.158"
"3320","1.3602","1.3602","1.3602"
"3321","1.4341","1.4341","1.4341"
"3322","1.6255","1.6255","1.6255"
"3323","1.2267","1.2267","1.2267"
"3324","1.2558","1.2558","1.2558"
"3325","1.3463","1.3463","1.3463"
"3326","1.4079","1.4079","1.4079"
"3327","1.1688","1.1688","1.1688"
"3328","1.5018","1.5018","1.5018"
"3329","1.7776","1.7776","1.7776"
"3330","0.9594","0.9594","0.9594"
"3331","1.1037","1.1037","1.1037"
"3332","1.4643","1.4643","1.4643"
"3333","1.2848","1.2848","1.2848"
"3334","1.3778","1.3778","1.3778"
"3335","1.5828","1.5828","1.5828"
"3336","1.0371","1.0371","1.0371"
"3337","1.7631","1.7631","1.7631"
"3338","1.541","1.541","1.541"
"3339","1.6827","1.6827","1.6827"
"3340","1.7316","1.7316","1.7316"
"3341","1.4042","1.4042","1.4042"
"3342","1.3538","1.3538","1.3538"
"3343","1.5255","1.5255","1.5255"
"3344","1.5228","1.5228","1.5228"
"3345","1.0112","1.0112","1.0112"
"3346","1.208","1.208","1.208"
"3347","1.1061","1.1061","1.1061"
"3348","1.399","1.399","1.399"
"3349","1.2751","1.2751","1.2751"
"3350","1.4296","1.4296","1.4296"
"3351","1.3113","1.3113","1.3113"
"3352","1.6296","1.6296","1.6296"
"3353","1.6529","1.6529","1.6529"
"3354","1.3763","1.3763","1.3763"
"3355","1.4961","1.4961","1.4961"
"3356","1.3803","1.3803","1.3803"
"3357","1.334","1.334","1.334"
"3358","1.3602","1.3602","1.3602"
"3359","1.1542","1.1542","1.1542"
"3360","1.1886","1.1886","1.1886"
"3361","1.398","1.398","1.398"
"3362","1.6696","1.6696","1.6696"
"3363","1.5779","1.5779","1.5779"
"3364","1.4318","1.4318","1.4318"
"3365","1.419","1.419","1.419"
"3366","1.2605","1.2605","1.2605"
"3367","1.4678","1.4678","1.4678"
"3368","1.4502","1.4502","1.4502"
"3369","1.3357","1.3357","1.3357"
"3370","1.5357","1.5357","1.5357"
"3371","1.338","1.338","1.338"
"3372","1.531","1.531","1.531"
"3373","1.486","1.486","1.486"
"3374","1.4447","1.4447","1.4447"
"3375","1.1668","1.1668","1.1668"
"3376","1.7044","1.7044","1.7044"
"3377","1.3588","1.3588","1.3588"
"3378","1.5345","1.5345","1.5345"
"3379","1.5119","1.5119","1.5119"
"3380","1.3276","1.3276","1.3276"
"3381","1.5781","1.5781","1.5781"
"3382","1.1919","1.1919","1.1919"
"3383","1.6599","1.6599","1.6599"
"3384","1.5308","1.5308","1.5308"
"3385","1.3577","1.3577","1.3577"
"3386","1.8203","1.8203","1.8203"
"3387","1.189","1.189","1.189"
"3388","1.2198","1.2198","1.2198"
"3389","1.6423","1.6423","1.6423"
"3390","1.3639","1.3639","1.3639"
"3391","1.5731","1.5731","1.5731"
"3392","1.2439","1.2439","1.2439"
"3393","1.7684","1.7684","1.7684"
"3394","1.6615","1.6615","1.6615"
"3395","1.5517","1.5517","1.5517"
"3396","1.0375","1.0375","1.0375"
"3397","1.4075","1.4075","1.4075"
"3398","1.2714","1.2714","1.2714"
"3399","1.309","1.309","1.309"
"3400","1.5902","1.5902","1.5902"
"3401","1.3118","1.3118","1.3118"
"3402","1.3873","1.3873","1.3873"
"3403","1.3351","1.3351","1.3351"
"3404","1.5849","1.5849","1.5849"
"3405","1.301","1.301","1.301"
"3406","1.5242","1.5242","1.5242"
"3407","1.251","1.251","1.251"
"3408","1.4167","1.4167","1.4167"
"3409","1.6043","1.6043","1.6043"
"3410","1.3007","1.3007","1.3007"
"3411","1.2729","1.2729","1.2729"
"3412","1.0873","1.0873","1.0873"
"3413","1.4818","1.4818","1.4818"
"3414","1.4011","1.4011","1.4011"
"3415","1.5452","1.5452","1.5452"
"3416","1.4613","1.4613","1.4613"
"3417","1.4197","1.4197","1.4197"
"3418","1.6096","1.6096","1.6096"
"3419","1.395","1.395","1.395"
"3420","1.1597","1.1597","1.1597"
"3421","1.697","1.697","1.697"
"3422","1.2202","1.2202","1.2202"
"3423","1.6225","1.6225","1.6225"
"3424","1.8387","1.8387","1.8387"
"3425","1.4956","1.4956","1.4956"
"3426","1.0993","1.0993","1.0993"
"3427","1.3151","1.3151","1.3151"
"3428","1.3092","1.3092","1.3092"
"3429","1.4211","1.4211","1.4211"
"3430","1.5895","1.5895","1.5895"
"3431","1.2892","1.2892","1.2892"
"3432","1.2829","1.2829","1.2829"
"3433","1.5534","1.5534","1.5534"
"3434","1.2194","1.2194","1.2194"
"3435","1.5902","1.5902","1.5902"
"3436","1.496","1.496","1.496"
"3437","1.6333","1.6333","1.6333"
"3438","1.2274","1.2274","1.2274"
"3439","1.6506","1.6506","1.6506"
"3440","1.2667","1.2667","1.2667"
"3441","1.1845","1.1845","1.1845"
"3442","1.1418","1.1418","1.1418"
"3443","1.26","1.26","1.26"
"3444","1.6118","1.6118","1.6118"
"3445","1.4967","1.4967","1.4967"
"3446","1.7251","1.7251","1.7251"
"3447","1.3943","1.3943","1.3943"
"3448","1.7787","1.7787","1.7787"
"3449","1.4843","1.4843","1.4843"
"3450","1.4663","1.4663","1.4663"
"3451","1.1915","1.1915","1.1915"
"3452","1.4013","1.4013","1.4013"
"3453","1.7146","1.7146","1.7146"
"3454","1.8082","1.8082","1.8082"
"3455","1.3158","1.3158","1.3158"
"3456","1.0731","1.0731","1.0731"
"3457","1.36","1.36","1.36"
"3458","1.4114","1.4114","1.4114"
"3459","1.3697","1.3697","1.3697"
"3460","1.6781","1.6781","1.6781"
"3461","1.3373","1.3373","1.3373"
"3462","1.4116","1.4116","1.4116"
"3463","1.4912","1.4912","1.4912"
"3464","1.5269","1.5269","1.5269"
"3465","1.3291","1.3291","1.3291"
"3466","1.3866","1.3866","1.3866"
"3467","1.3914","1.3914","1.3914"
"3468","1.7377","1.7377","1.7377"
"3469","1.3614","1.3614","1.3614"
"3470","1.6114","1.6114","1.6114"
"3471","1.3638","1.3638","1.3638"
"3472","1.3169","1.3169","1.3169"
"3473","1.7685","1.7685","1.7685"
"3474","1.7997","1.7997","1.7997"
"3475","0.9589","0.9589","0.9589"
"3476","1.4187","1.4187","1.4187"
"3477","1.2439","1.2439","1.2439"
"3478","1.1249","1.1249","1.1249"
"3479","1.3668","1.3668","1.3668"
"3480","1.62","1.62","1.62"
"3481","1.2469","1.2469","1.2469"
"3482","1.1901","1.1901","1.1901"
"3483","1.6954","1.6954","1.6954"
"3484","1.0445","1.0445","1.0445"
"3485","1.7401","1.7401","1.7401"
"3486","1.3018","1.3018","1.3018"
"3487","1.4761","1.4761","1.4761"
"3488","1.1525","1.1525","1.1525"
"3489","1.4745","1.4745","1.4745"
"3490","1.5825","1.5825","1.5825"
"3491","1.6314","1.6314","1.6314"
"3492","1.1827","1.1827","1.1827"
"3493","1.0686","1.0686","1.0686"
"3494","1.7959","1.7959","1.7959"
"3495","1.4563","1.4563","1.4563"
"3496","1.2149","1.2149","1.2149"
"3497","1.5111","1.5111","1.5111"
"3498","1.4206","1.4206","1.4206"
"3499","1.4842","1.4842","1.4842"
"3500","1.5381","1.5381","1.5381"
"3501","1.3892","1.3892","1.3892"
"3502","1.3013","1.3013","1.3013"
"3503","1.5226","1.5226","1.5226"
"3504","1.5784","1.5784","1.5784"
"3505","1.6093","1.6093","1.6093"
"3506","1.2854","1.2854","1.2854"
"3507","1.3762","1.3762","1.3762"
"3508","1.4827","1.4827","1.4827"
"3509","1.4646","1.4646","1.4646"
"3510","1.4954","1.4954","1.4954"
"3511","1.2808","1.2808","1.2808"
"3512","1.5415","1.5415","1.5415"
"3513","1.5468","1.5468","1.5468"
"3514","1.2415","1.2415","1.2415"
"3515","1.4204","1.4204","1.4204"
"3516","1.3939","1.3939","1.3939"
"3517","1.7032","1.7032","1.7032"
"3518","1.7422","1.7422","1.7422"
"3519","1.3293","1.3293","1.3293"
"3520","1.3586","1.3586","1.3586"
"3521","1.5056","1.5056","1.5056"
"3522","1.6994","1.6994","1.6994"
"3523","1.6881","1.6881","1.6881"
"3524","1.7637","1.7637","1.7637"
"3525","1.2159","1.2159","1.2159"
"3526","1.3213","1.3213","1.3213"
"3527","1.4992","1.4992","1.4992"
"3528","1.3726","1.3726","1.3726"
"3529","1.0684","1.0684","1.0684"
"3530","1.4785","1.4785","1.4785"
"3531","1.5458","1.5458","1.5458"
"3532","1.2717","1.2717","1.2717"
"3533","1.1701","1.1701","1.1701"
"3534","1.58","1.58","1.58"
"3535","1.6212","1.6212","1.6212"
"3536","1.7206","1.7206","1.7206"
"3537","1.2657","1.2657","1.2657"
"3538","1.3355","1.3355","1.3355"
"3539","1.3547","1.3547","1.3547"
"3540","1.4783","1.4783","1.4783"
"3541","1.4985","1.4985","1.4985"
"3542","1.7862","1.7862","1.7862"
"3543","1.6908","1.6908","1.6908"
"3544","1.5517","1.5517","1.5517"
"3545","1.5279","1.5279","1.5279"
"3546","1.5893","1.5893","1.5893"
"3547","1.1646","1.1646","1.1646"
"3548","1.5368","1.5368","1.5368"
"3549","1.2057","1.2057","1.2057"
"3550","1.1422","1.1422","1.1422"
"3551","1.2029","1.2029","1.2029"
"3552","1.607","1.607","1.607"
"3553","1.217","1.217","1.217"
"3554","1.6162","1.6162","1.6162"
"3555","1.3897","1.3897","1.3897"
"3556","1.4769","1.4769","1.4769"
"3557","1.4018","1.4018","1.4018"
"3558","1.1521","1.1521","1.1521"
"3559","1.3859","1.3859","1.3859"
"3560","1.1674","1.1674","1.1674"
"3561","1.2626","1.2626","1.2626"
"3562","1.1423","1.1423","1.1423"
"3563","1.365","1.365","1.365"
"3564","1.4403","1.4403","1.4403"
"3565","1.3181","1.3181","1.3181"
"3566","1.4553","1.4553","1.4553"
"3567","1.3646","1.3646","1.3646"
"3568","1.0397","1.0397","1.0397"
"3569","1.4105","1.4105","1.4105"
"3570","1.3039","1.3039","1.3039"
"3571","1.7873","1.7873","1.7873"
"3572","1.6401","1.6401","1.6401"
"3573","1.5457","1.5457","1.5457"
"3574","1.726","1.726","1.726"
